0.0,-0.556621017157,-0.504753991445,-0.370979182919,-0.609113278407,-0.431676898439,-0.57788113734,-0.432305042962,-0.643981120026,-0.575294031244,-0.378567614594,-0.501209164003,-0.511753366071,-0.658059699888,-0.63642135049,-0.392443844412,-0.379943100261,-0.397774736033,-0.622068427526,-0.574450799883
-0.556621017157,0.0,-0.516084217659,-0.461240269843,-0.587766806155,-0.527621404656,-0.544605222568,-0.517472977959,-0.585319373225,-0.590327180487,-0.511652149861,-0.525585360657,-0.454586451579,-0.631406574816,-0.581233831913,-0.499817329992,-0.491711835694,-0.52721463486,-0.641539688044,-0.502972538051
-0.504753991445,-0.516084217659,0.0,-0.300572914066,-0.631554300416,-0.31438953049,-0.117079055389,-0.3210656588,-0.602348915847,-0.326837577228,-0.359009509374,-0.449787879946,-0.317960226029,-0.624227710225,-0.423135473746,-0.453695458238,-0.272711566947,-0.289745305476,-0.362784338248,-0.172457099637
-0.370979182919,-0.461240269843,-0.300572914066,0.0,-0.602248451007,-0.318778199569,-0.389393217523,-0.144541637192,-0.614500328137,-0.464041712824,-0.309576968873,-0.429900961697,-0.314202830863,-0.626615379388,-0.520796550911,-0.340313302291,0.0,-0.299890637128,-0.500817442152,-0.390184177693
-0.609113278407,-0.587766806155,-0.631554300416,-0.602248451007,0.0,-0.617685038765,-0.657919313458,-0.618625306366,-0.612926698229,-0.633034074074,-0.590846124903,-0.57068167117,-0.603829660027,-0.669729721638,-0.646002981679,-0.585756844293,-0.606078700364,-0.634085790546,-0.635882268977,-0.633794888435
-0.431676898439,-0.527621404656,-0.31438953049,-0.318778199569,-0.617685038765,0.0,-0.377486910989,-0.325792283996,-0.639619873342,-0.435483141889,-0.357690621333,-0.42948158252,-0.332520124492,-0.62362873843,-0.544912368222,-0.468152316514,-0.324413658213,-0.100035804306,-0.566592365449,-0.398685509557
-0.57788113734,-0.544605222568,-0.117079055389,-0.389393217523,-0.657919313458,-0.377486910989,0.0,-0.406075987798,-0.613598352399,-0.421112949947,-0.486009939269,-0.542608807703,-0.3249666482,-0.603215844236,-0.468253763949,-0.525893731204,-0.421776789028,-0.441010084679,-0.483585101059,-0.150745036545
-0.432305042962,-0.517472977959,-0.3210656588,-0.144541637192,-0.618625306366,-0.325792283996,-0.406075987798,0.0,-0.632537352537,-0.494539718117,-0.419215570482,-0.498811248392,-0.317805103429,-0.65667766442,-0.558822727748,-0.401788837585,-0.181985855872,-0.439540499779,-0.549867003662,-0.398422704618
-0.643981120026,-0.585319373225,-0.602348915847,-0.614500328137,-0.612926698229,-0.639619873342,-0.613598352399,-0.632537352537,0.0,-0.629546849717,-0.620903518787,-0.644367007928,-0.64750320189,-0.637497950665,-0.638547432469,-0.621422828903,-0.63144516489,-0.579377664546,-0.606322099661,-0.588030520063
-0.575294031244,-0.590327180487,-0.326837577228,-0.464041712824,-0.633034074074,-0.435483141889,-0.421112949947,-0.494539718117,-0.629546849717,0.0,-0.496566884443,-0.476759268115,-0.398957541099,-0.535475654215,-0.494015333198,-0.543687236805,-0.483171484043,-0.473679391955,-0.644074619623,-0.287137472408
